,0.05,0.1,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.0,2.5,3.0,4.0,5.0
0.1,0.0,2.5012950457973534e-06,2.3851053705326227e-05,0.00011875979384997529,0.00023624677509386793,0.0005412613277436535,0.0007466909889812835,0.0011055101530708198,0.0015059133385300735,0.00254532900783547,0.002885252548706642,0.003816318393700039,0.006452899121362634,0.008413517699107318
0.2,0.002343408482443638,0.0023420566741205505,0.0023315426330196617,0.002305973363829855,0.002256045746101775,0.002259492509241992,0.0022964484978481125,0.002380895748542407,0.002870656992344998,0.0029654853720368786,0.0037421331019882806,0.004243842602872472,0.0067652974941936,0.009760941247417564
0.3,0.003173826262928253,0.0031728782391227954,0.003165863304300357,0.003133807533224353,0.0031144463042880725,0.0030536927852997764,0.003016651624449852,0.003033720933880844,0.003312825571776608,0.0032418873551539745,0.0038683840584678333,0.004376328404848466,0.006467024140605177,0.00860416144570478
0.4,0.0035868692883468103,0.0035860475426730105,0.003580576367152892,0.0035587945395401397,0.00352454775617795,0.003521045849939234,0.0034755343189671784,0.003424527447973229,0.003603809330687598,0.0035681874682282643,0.0041214476295460475,0.004338069802840586,0.006329770339868212,0.008363644194146841
0.5,0.004495165757008537,0.004494547047239076,0.004490578053395689,0.004479248837387609,0.0044581304249091,0.004476863824243128,0.004363987861098359,0.0043701313060386954,0.004490568514862881,0.004432588056698475,0.004799924377412307,0.005123927469446488,0.005982443874556906,0.007772089888916184
0.6,0.004918665991864472,0.004918154922182579,0.004914286430086088,0.004902137515901187,0.0048743336185051896,0.00484947869502704,0.004801301423339204,0.004757087372112804,0.0048124845079543285,0.0047208090535696134,0.004952033808399436,0.005255183810232992,0.006483453308867633,0.007001884562889952
0.7,0.0053259565893340605,0.005325210580938388,0.005320149437322986,0.005308831995733439,0.005295632122809438,0.005264282126430131,0.005232233820549967,0.005284929702737328,0.005151468223816823,0.005297498287560691,0.00539860351971807,0.005481092844340766,0.006522930673465851,0.007146992124459597
0.8,0.005893453048027067,0.005892702487524946,0.0058875055129813305,0.0058672560580669735,0.0058391056042400935,0.005799840702137574,0.0057864584660756915,0.005799806624114548,0.0058941993395470816,0.005891334675689122,0.005829326972732241,0.005975673593458782,0.006356614520368196,0.007070475192844229
0.9,0.009502947537451185,0.009502253249735972,0.009497661967077225,0.009478672527397664,0.009454112917816976,0.009410221160285925,0.009381034143613486,0.00937122272806363,0.009398203153203822,0.009391709175710757,0.009383584669369213,0.009527908665644317,0.009799583347390067,0.01016372445865003
1.0,0.009891204923035605,0.009890538683141886,0.009885998932383787,0.00987099782815342,0.009849793247123493,0.009815576087361876,0.00977385343850917,0.00988124628697323,0.009751081213810499,0.009809931293394648,0.00981602791681315,0.009848387153353023,0.010300681880724801,0.010224198668126907
