,0.05,0.1,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.0,2.5,3.0,4.0,5.0
0.1,20.95839762687683,10.210827827453613,4.374551773071289,2.4673688411712646,1.8206818103790283,1.4802849292755127,1.46055006980896,1.1850414276123047,1.054645299911499,0.9731619358062744,0.8657858371734619,0.7584731578826904,0.6867926120758057,0.6489670276641846
0.2,20.649970054626465,10.372625589370728,4.362137794494629,2.3679451942443848,1.755774736404419,1.3907675743103027,1.2163739204406738,1.0886383056640625,0.9902033805847168,0.9183602333068848,0.8367340564727783,0.7762398719787598,0.7940425872802734,0.6395127773284912
0.3,19.688472270965576,9.964348077774048,4.133814811706543,2.2938623428344727,1.6974868774414062,1.3660082817077637,1.3371264934539795,1.0795345306396484,1.0013039112091064,0.8949487209320068,0.8074469566345215,0.7289142608642578,0.6540088653564453,0.6119234561920166
0.4,19.62470841407776,9.629173755645752,4.046020030975342,2.227623701095581,1.655595302581787,1.3518664836883545,1.1735198497772217,1.0871095657348633,0.9774308204650879,0.9529452323913574,0.7959582805633545,0.7235093116760254,0.6529347896575928,0.6489906311035156
0.5,20.290239810943604,10.331712007522583,4.249582767486572,2.3412559032440186,1.7649962902069092,1.4176700115203857,1.237443447113037,1.1069517135620117,1.0045111179351807,0.9167811870574951,0.7930893898010254,0.7421863079071045,0.6634480953216553,0.6265425682067871
0.6,19.384827852249146,9.798102855682373,4.2252607345581055,2.191685438156128,1.6387865543365479,1.349484920501709,1.2140932083129883,1.0775120258331299,0.9943053722381592,0.9008736610412598,0.7872676849365234,0.7610006332397461,0.6589655876159668,0.6152174472808838
0.7,18.842211961746216,9.297290325164795,3.9875829219818115,2.2162013053894043,1.6301565170288086,1.3407807350158691,1.2070002555847168,1.056687831878662,0.951117753982544,0.8805172443389893,0.7994005680084229,0.734691858291626,0.6701714992523193,0.6122589111328125
0.8,19.226983785629272,9.812856912612915,4.067558526992798,2.268845796585083,1.648566722869873,1.3530457019805908,1.2105717658996582,1.0555930137634277,0.9599456787109375,0.9099972248077393,0.8369753360748291,0.8665919303894043,0.702552318572998,0.6254072189331055
0.9,19.07823920249939,9.496753454208374,4.148452281951904,2.260589361190796,1.6558632850646973,1.329591989517212,1.288069248199463,1.0649445056915283,1.0079519748687744,0.9332420825958252,0.826807975769043,0.705498456954956,0.6501848697662354,0.6426253318786621
1.0,18.718670129776,9.301708459854126,3.931349515914917,2.2098770141601562,1.6234259605407715,1.3325188159942627,1.1951172351837158,1.0195002555847168,0.9166140556335449,0.8938658237457275,0.7892963886260986,0.734429121017456,0.6866159439086914,0.6252932548522949
